USER_ID,TREATMENT_GROUP,VERTICAL,ASP_BUCKET,LISTING_TOOL,GMV_TOTAL,QTY_TOTAL
753387718,CONTROL,Media,03: 20-30,Helix,52.748978,2
1003354598,TREATMENT,Fashion,06: 50-100,Auto Relist,60.969948,1
1878035713,CONTROL,Collectibles,02: 10-20,Magi Native,33.409483,2
2337865538,CONTROL,Collectibles,06: 50-100,Helix,575.593687,8
2727298508,TREATMENT,Lifestyle,04: 30-40,Helix,33.679023,1
1056927066,CONTROL,Fashion,02: 10-20,Auto Relist,24.016014,2
2495419595,TREATMENT,Home & Garden,01: 0-10,Helix,370.186236,121
816987596,CONTROL,Collectibles,06: 50-100,Magi Native,89.002108,1
2497995905,CONTROL,Electronics,06: 50-100,Magi Native,57.870238,1
2295976505,TREATMENT,Fashion,06: 50-100,Helix,1117.310685,13
1183550529,CONTROL,Home & Garden,01: 0-10,Helix,31.212732,3
2769878306,TREATMENT,Collectibles,01: 0-10,Others,28.328654,4
451589567,TREATMENT,Fashion,04: 30-40,Others,33.611638,1
2706677336,TREATMENT,Media,04: 30-40,Helix,36.724825,1
2802449706,CONTROL,Home & Garden,02: 10-20,Helix,67.654540,4
1817177263,TREATMENT,Collectibles,04: 30-40,Helix,33.530776,1
1155542139,TREATMENT,Collectibles,03: 20-30,Helix,22.210096,1
1392815835,CONTROL,Fashion,02: 10-20,Magi Native,127.775437,9
2365896664,TREATMENT,Media,01: 0-10,Shelby,28.908165,3
1633117389,CONTROL,Fashion,02: 10-20,Helix,11.630651,1
2029098759,TREATMENT,Fashion,06: 50-100,Magi Native,84.824238,1
101994311,CONTROL,Collectibles,06: 50-100,Shelby,85.417226,1
2801785058,TREATMENT,Electronics,05: 40-50,Helix,141.158098,3
2437316261,TREATMENT,Collectibles,03: 20-30,Magi Native,42.843383,2
91240302,CONTROL,Home & Garden,03: 20-30,Shelby,22.573975,1
2780148696,TREATMENT,Fashion,06: 50-100,Magi Native,71.347238,1
197931699,CONTROL,Home & Garden,03: 20-30,Magi Native,26.334058,1
57741252,TREATMENT,Media,02: 10-20,Helix,85.673289,7
1018375260,TREATMENT,Collectibles,05: 40-50,Magi Native,44.378737,1
1640688451,CONTROL,Media,01: 0-10,Helix,24.272077,4
1671281421,CONTROL,Fashion,03: 20-30,Magi Native,76.684130,3
63728504,CONTROL,Electronics,07: 100-500,Shelby,173.745484,1
2318450523,TREATMENT,Collectibles,04: 30-40,Shelby,30.848853,1
1177423638,TREATMENT,Collectibles,06: 50-100,Helix,77.897060,1
2441777013,CONTROL,Collectibles,03: 20-30,Magi Native,155.958987,6
2483339741,CONTROL,Electronics,06: 50-100,Others,193.421904,2
2543335494,TREATMENT,Electronics,04: 30-40,Magi Native,31.778766,1
2539332977,TREATMENT,Collectibles,01: 0-10,Magi Native,14.582114,2
393530870,TREATMENT,Parts & Accessories,01: 0-10,Helix,9.743871,1
1296162467,CONTROL,Collectibles,01: 0-10,Native B2C BOLT,7.034994,1
235153631,TREATMENT,Collectibles,07: 100-500,Auto Relist,126.427737,1
2799315117,TREATMENT,Collectibles,06: 50-100,Shelby,198.704888,3
2145021586,CONTROL,Media,04: 30-40,Magi Native,30.498451,1
2827068688,CONTROL,Fashion,04: 30-40,Magi Native,30.916238,1
2500863033,CONTROL,Collectibles,03: 20-30,Magi Native,25.727593,1
186177652,CONTROL,Media,01: 0-10,Native B2C BOLT,7.493212,1
187407410,CONTROL,Media,02: 10-20,Helix,69.994634,5
2674922289,TREATMENT,Fashion,07: 100-500,Magi Native,1162.540856,6
2803678726,TREATMENT,Collectibles,05: 40-50,Magi Native,97.007446,2
991182579,CONTROL,Fashion,04: 30-40,Magi Native,68.544022,2
1029966341,TREATMENT,Fashion,02: 10-20,Native B2C BOLT,78.422663,5
604796321,TREATMENT,Business & Industrial,06: 50-100,Shelby,80.713753,1
241137063,CONTROL,Collectibles,01: 0-10,Auto Relist,9.784302,1
2282833281,CONTROL,Home & Garden,02: 10-20,Shelby,15.997199,1
1472530853,TREATMENT,Fashion,02: 10-20,Magi Native,52.030954,4
114138889,CONTROL,Lifestyle,02: 10-20,Shelby,19.959437,1
1376276708,TREATMENT,Fashion,02: 10-20,Magi Native,40.956603,3
2734969777,CONTROL,Fashion,04: 30-40,Shelby,147.891233,4
504436254,TREATMENT,Media,06: 50-100,Helix,57.573744,1
1573705331,TREATMENT,Home & Garden,02: 10-20,Magi Native,169.648476,12
96368684,CONTROL,Parts & Accessories,01: 0-10,Magi Native,12.587518,2
2714848976,TREATMENT,Fashion,01: 0-10,Helix,7.722321,1
2837672762,TREATMENT,Electronics,02: 10-20,Magi Native,11.455450,1
47596580,TREATMENT,Collectibles,07: 100-500,Shelby,126.107915,1
1717483090,TREATMENT,Collectibles,01: 0-10,CUB,20.431132,2
140989559,CONTROL,Fashion,03: 20-30,Shelby,74.056115,3
424798755,TREATMENT,Collectibles,01: 0-10,C2C BOLT,90.875257,15
230052499,CONTROL,Collectibles,02: 10-20,Helix,42.937722,3
1082875541,TREATMENT,Home & Garden,06: 50-100,BLING,67.304138,1
1375757351,CONTROL,Electronics,07: 100-500,File exchange,1201.299349,9
2645016482,TREATMENT,Collectibles,04: 30-40,Magi Native,80.136775,2
566204515,TREATMENT,Home & Garden,01: 0-10,Helix,84.918577,18
1167812341,TREATMENT,Collectibles,03: 20-30,Others,26.765322,1
1220575322,CONTROL,Lifestyle,02: 10-20,C2C BOLT,15.781567,1
402822748,TREATMENT,Collectibles,02: 10-20,Magi Native,66.401179,5
2668194949,TREATMENT,Collectibles,02: 10-20,Magi Native,15.336826,1
2479176110,TREATMENT,Collectibles,07: 100-500,Shelby,454.767888,2
197200795,TREATMENT,Electronics,07: 100-500,Magi Native,119.945300,1
2661776499,TREATMENT,Collectibles,06: 50-100,Helix,569.402627,8
1290675918,CONTROL,Media,02: 10-20,C2C BOLT,10.842804,1
2754731724,CONTROL,Collectibles,04: 30-40,Magi Native,245.739618,7
2742406577,TREATMENT,Home & Garden,01: 0-10,C2C BOLT,55.107453,9
225441748,CONTROL,Collectibles,07: 100-500,Others,210.847665,1
2828735026,TREATMENT,Parts & Accessories,02: 10-20,Shelby,36.778733,2
190406327,CONTROL,Fashion,03: 20-30,Magi Native,26.765322,1
170569062,TREATMENT,Home & Garden,03: 20-30,Shelby,21.994464,1
1116335483,TREATMENT,Collectibles,02: 10-20,Helix,48.517200,3
2471854625,TREATMENT,Parts & Accessories,07: 100-500,Magi Native,146.494990,1
2116777556,TREATMENT,Fashion,05: 40-50,Magi Native,42.749044,1
62590819,TREATMENT,Collectibles,06: 50-100,Magi Native,229.621126,3
186395340,CONTROL,Media,01: 0-10,Magi Native,9.204791,1
2415011221,TREATMENT,Electronics,03: 20-30,Magi Native,22.843515,1
969982617,CONTROL,Fashion,01: 0-10,Magi Native,9.353038,1
1182280715,CONTROL,Electronics,04: 30-40,Helix,80.727230,2
342879443,CONTROL,Fashion,02: 10-20,Shelby,129.311815,8
1415163195,CONTROL,Electronics,01: 0-10,BLING,6.671115,1
1194525947,TREATMENT,Electronics,05: 40-50,Magi Native,93.112593,2
136212286,CONTROL,Lifestyle,01: 0-10,Magi Native,9.528239,1
1293195256,CONTROL,Lifestyle,06: 50-100,Magi Native,443.460685,6
785161767,TREATMENT,Fashion,02: 10-20,Native B2C BOLT,30.377158,2
1789062757,TREATMENT,Fashion,04: 30-40,Magi Native,32.614340,1
2550071126,TREATMENT,Fashion,01: 0-10,Auto Relist,16.859727,2
1107326010,CONTROL,Collectibles,06: 50-100,Magi Native,107.923816,2
328714512,CONTROL,Collectibles,02: 10-20,Helix,19.959437,1
325100025,TREATMENT,Home & Garden,06: 50-100,Shelby,96.603136,1
297303101,TREATMENT,Lifestyle,07: 100-500,C2C BOLT,691.207265,3
341876258,TREATMENT,Home & Garden,02: 10-20,Shelby,14.501252,1
77668246,CONTROL,Collectibles,04: 30-40,Shelby,33.530776,1
1185199539,CONTROL,Collectibles,01: 0-10,Magi Native,17.951364,2
1572785127,TREATMENT,Home & Garden,07: 100-500,Magi Native,163.044746,1
1345426682,CONTROL,Collectibles,04: 30-40,Shelby,35.929682,1
978894343,TREATMENT,Fashion,06: 50-100,Shelby,270.025172,4
119593395,CONTROL,Lifestyle,06: 50-100,Others,57.182911,1
1577298194,TREATMENT,Collectibles,01: 0-10,Shelby,9.959503,2
1362914093,TREATMENT,Electronics,02: 10-20,Magi Native,29.622446,2
2012453889,CONTROL,Electronics,01: 0-10,Magi Native,9.919072,3
2672580690,TREATMENT,Fashion,06: 50-100,Helix,64.312244,1
567201730,CONTROL,Collectibles,02: 10-20,Native B2C BOLT,38.247726,2
2156439440,TREATMENT,Lifestyle,02: 10-20,Magi Native,35.336694,2
2373757032,TREATMENT,Fashion,03: 20-30,Shelby,22.129234,1
1484449232,TREATMENT,Collectibles,05: 40-50,Shelby,49.042803,1
2538139546,TREATMENT,Fashion,07: 100-500,Auto Relist,146.117634,1
1015711430,TREATMENT,Fashion,03: 20-30,Magi Native,28.301700,1
1442037599,CONTROL,Fashion,03: 20-30,Auto Relist,26.334058,1
127680941,TREATMENT,Collectibles,01: 0-10,Shelby,55.067022,14
16405502,TREATMENT,Media,02: 10-20,C2C BOLT,11.657605,1
2712063186,CONTROL,Fashion,04: 30-40,Magi Native,170.780544,5
2243901146,TREATMENT,Media,04: 30-40,Magi Native,71.252899,2
1262809903,CONTROL,Home & Garden,02: 10-20,Shelby,17.681824,1
1815583731,TREATMENT,Fashion,07: 100-500,Shelby,131.643336,1
2413741869,CONTROL,Collectibles,04: 30-40,Magi Native,30.916238,1
134346016,TREATMENT,Home & Garden,04: 30-40,Magi Native,37.614307,1
2826482710,CONTROL,Home & Garden,02: 10-20,Helix,199.513508,12
123589840,CONTROL,Fashion,06: 50-100,Shelby,55.040068,1
1931016089,TREATMENT,Collectibles,03: 20-30,Helix,25.727593,1
1991503593,TREATMENT,Home & Garden,06: 50-100,Shelby,282.100564,4
2592838200,CONTROL,Collectibles,01: 0-10,Auto Relist,1.563332,1
286490820,CONTROL,Fashion,06: 50-100,Shelby,82.196223,1
134957173,TREATMENT,Electronics,07: 100-500,Shelby,110.026228,1
2440023046,TREATMENT,Collectibles,06: 50-100,Helix,127.937161,2
196737553,TREATMENT,Lifestyle,05: 40-50,Shelby,133.220145,3
19506624,TREATMENT,Collectibles,02: 10-20,Auto Relist,39.851489,3
2603001712,TREATMENT,Lifestyle,06: 50-100,Shelby,218.084814,3
2683159980,CONTROL,Collectibles,01: 0-10,Magi Native,38.584651,6
2738896179,CONTROL,Home & Garden,04: 30-40,Shelby,30.714083,1
162575881,CONTROL,Home & Garden,06: 50-100,Shelby,92.209634,1
1252940714,CONTROL,Fashion,01: 0-10,Magi Native,26.805753,5
2282238093,CONTROL,Collectibles,02: 10-20,Helix,15.309872,1
1981934755,TREATMENT,Lifestyle,02: 10-20,Magi Native,30.417589,2
745425968,TREATMENT,Fashion,02: 10-20,Auto Relist,41.926947,3
1624717133,TREATMENT,Collectibles,06: 50-100,Magi Native,142.761861,2
147174797,CONTROL,Electronics,06: 50-100,Helix,310.847005,4
1226411587,CONTROL,Electronics,07: 100-500,Helix,153.974725,1
1222295035,TREATMENT,Parts & Accessories,07: 100-500,Shelby,323.043690,1
2748165494,CONTROL,Home & Garden,07: 100-500,Magi Native,345.860251,2
409748010,CONTROL,Collectibles,04: 30-40,Others,61.522505,2
424798755,TREATMENT,Collectibles,01: 0-10,Others,5.889449,1
54592971,TREATMENT,Fashion,03: 20-30,Helix,24.177738,1
2827351202,TREATMENT,Parts & Accessories,06: 50-100,Magi Native,194.311386,3
1110242186,CONTROL,Fashion,01: 0-10,Auto Relist,12.183208,2
2791495678,CONTROL,Media,01: 0-10,Shelby,53.571076,7
2494902746,CONTROL,Collectibles,07: 100-500,Helix,509.956203,3
1117200941,TREATMENT,Home & Garden,07: 100-500,Helix,137.559739,1
1595947628,TREATMENT,Electronics,06: 50-100,Magi Native,414.377319,5
220058788,CONTROL,Fashion,03: 20-30,Helix,75.026459,3
2384227336,CONTROL,Lifestyle,06: 50-100,Helix,51.387801,1
126997286,CONTROL,Collectibles,02: 10-20,Helix,20.107684,1
1048352066,TREATMENT,Collectibles,01: 0-10,Magi Native,103.867239,20
1473960217,TREATMENT,Collectibles,01: 0-10,Native B2C BOLT,21.940556,4
2634053347,TREATMENT,Home & Garden,01: 0-10,Helix,36.724825,5
1590125196,CONTROL,Lifestyle,06: 50-100,Magi Native,217.141424,3
2742239761,TREATMENT,Home & Garden,02: 10-20,Helix,32.816495,2
224261430,TREATMENT,Collectibles,06: 50-100,Others,71.172037,1
2808643569,CONTROL,Business & Industrial,07: 100-500,Auto Relist,103.624653,1
111045628,CONTROL,Electronics,07: 100-500,Magi Native,217.707458,1
2799965258,TREATMENT,Electronics,01: 0-10,Magi Native,18.530875,2
1070116476,CONTROL,Media,01: 0-10,Others,72.338547,8
2681909871,CONTROL,Fashion,01: 0-10,Auto Relist,18.665645,3
1949090586,CONTROL,Lifestyle,03: 20-30,Magi Native,51.212600,2
2825131185,CONTROL,Electronics,07: 100-500,Others,349.506247,3
2641357666,CONTROL,Electronics,02: 10-20,Shelby,73.800052,4
94722128,CONTROL,Home & Garden,05: 40-50,Magi Native,40.633155,1
2564698371,TREATMENT,Electronics,08: 500-1000,Shelby,523.473634,1
2702345167,CONTROL,Fashion,01: 0-10,Helix,46.172202,6
42752702,TREATMENT,Electronics,01: 0-10,Helix,5.242553,1
77401409,TREATMENT,Electronics,02: 10-20,Magi Native,15.781567,1
1177720928,CONTROL,Media,04: 30-40,Magi Native,35.741004,1
1111264659,CONTROL,Home & Garden,06: 50-100,Helix,93.436041,1
2823028269,CONTROL,Fashion,02: 10-20,Magi Native,17.439238,1
1683579523,CONTROL,Media,01: 0-10,Magi Native,11.051140,2
2633440906,TREATMENT,Electronics,01: 0-10,Magi Native,26.670983,3
70631015,CONTROL,Fashion,02: 10-20,Magi Native,14.555160,1
2648504717,TREATMENT,Fashion,03: 20-30,Native B2C BOLT,52.802886,2
1958920405,CONTROL,Business & Industrial,02: 10-20,Magi Native,72.209766,6
2344812562,TREATMENT,Collectibles,01: 0-10,Auto Relist,15.592889,2
163228487,TREATMENT,Electronics,01: 0-10,Helix,6.072030,2
1375546072,TREATMENT,Collectibles,02: 10-20,Magi Native,15.309872,1
369322124,TREATMENT,Collectibles,02: 10-20,Magi Native,11.293726,1
1956378978,TREATMENT,Fashion,06: 50-100,Helix,345.578119,5
2676711041,TREATMENT,Parts & Accessories,01: 0-10,Shelby,10.026888,1
388015411,TREATMENT,Electronics,03: 20-30,Others,24.164261,1
66557298,CONTROL,Home & Garden,01: 0-10,Helix,63.812583,12
999159326,TREATMENT,Collectibles,01: 0-10,Magi Native,7.695367,1
206656541,TREATMENT,Parts & Accessories,05: 40-50,Shelby,92.883484,2
105243451,CONTROL,Collectibles,02: 10-20,Magi Native,16.226308,1
117999597,CONTROL,Collectibles,02: 10-20,Helix,59.492338,4
1101244810,TREATMENT,Collectibles,04: 30-40,Magi Native,74.406517,2
126501122,CONTROL,Collectibles,04: 30-40,Auto Relist,72.681606,2
2670255364,TREATMENT,Collectibles,01: 0-10,Auto Relist,9.353038,1
124028348,CONTROL,Fashion,07: 100-500,Magi Native,377.118391,3
999307520,TREATMENT,Fashion,02: 10-20,Shelby,34.258534,2
125071015,TREATMENT,Media,03: 20-30,Helix,47.129069,2
96455718,TREATMENT,Collectibles,06: 50-100,Magi Native,85.417226,1
1010217757,TREATMENT,Collectibles,07: 100-500,Helix,178.934129,1
1207483532,TREATMENT,Fashion,02: 10-20,Auto Relist,11.900191,1
1808716342,TREATMENT,Lifestyle,03: 20-30,Auto Relist,27.830005,1
2130491473,CONTROL,Fashion,04: 30-40,Shelby,63.705779,2
1062145570,CONTROL,Collectibles,01: 0-10,Shelby,27.007908,4
2125873169,CONTROL,Business & Industrial,07: 100-500,Shelby,671.612818,2
2147642189,CONTROL,Media,01: 0-10,Helix,8.045769,1
1689979702,TREATMENT,Electronics,02: 10-20,C2C BOLT,13.396138,1
989310974,TREATMENT,Home & Garden,01: 0-10,Helix,18.625214,3
1935772748,CONTROL,Fashion,01: 0-10,Helix,87.667887,25
1048178568,TREATMENT,Fashion,03: 20-30,Magi Native,107.667753,5
2223458663,TREATMENT,Home & Garden,01: 0-10,Shelby,36.603532,4
1431212602,CONTROL,Fashion,06: 50-100,Shelby,122.748516,2
1938883810,CONTROL,Business & Industrial,01: 0-10,Helix,7.183241,1
506848764,TREATMENT,Collectibles,04: 30-40,BLING,34.272011,1
595489108,CONTROL,Home & Garden,06: 50-100,Shelby,98.813364,1
472671341,CONTROL,Parts & Accessories,07: 100-500,Magi Native,735.102965,4
293838430,TREATMENT,Fashion,06: 50-100,Helix,200.807300,3
2807738718,TREATMENT,Collectibles,02: 10-20,Shelby,35.781435,2
1091018326,TREATMENT,Parts & Accessories,03: 20-30,Shelby,20.727626,1
165474594,TREATMENT,Electronics,01: 0-10,Auto Relist,7.574074,1
2690559050,CONTROL,Fashion,07: 100-500,Shelby,338.661154,2
2536612223,TREATMENT,Fashion,01: 0-10,Native B2C BOLT,18.342197,2
2786330166,CONTROL,Collectibles,01: 0-10,Shelby,35.228878,5
1189388065,CONTROL,Fashion,06: 50-100,Helix,75.565539,1
1336821218,TREATMENT,Fashion,02: 10-20,Magi Native,25.902794,2
2205490529,TREATMENT,Home & Garden,02: 10-20,Helix,30.431066,2
92414736,CONTROL,Media,02: 10-20,Helix,14.824700,1
